type,series,date_numeric,.median_slope,.lower_slope,.upper_slope,.median_smooth,.lower_smooth,.upper_smooth,min,max
nonseasonal,Study 10.e,319.4173336673347,-0.0037984509508315334,-0.006249618733256135,-0.0013509894374930116,-1.34584827397472,-1.874925263375106,-0.8684882751675177,-168,567
nonseasonal,Study 10.e,322.5796583166333,-0.003468679103169059,-0.005882058019490709,-0.0011267466983572176,-1.356516601931246,-1.8881633082112235,-0.8774166088495284,-168,567
nonseasonal,Study 10.e,325.7419829659317,-0.003144395571919034,-0.005514883906265755,-8.433291995069162e-4,-1.3677548031028404,-1.9003783234586125,-0.8856948321387523,-168,567
nonseasonal,Study 10.e,328.9043076152303,-0.0028203689770300855,-0.005167773038905477,-5.86659261411771e-4,-1.3773763923781062,-1.9119616381344917,-0.8931245927464418,-168,567
nonseasonal,Study 10.e,332.06663226452895,-0.0025001916483802233,-0.004805489788672901,-3.044983574757025e-4,-1.3856483759116087,-1.9237263082026688,-0.900746534531534,-168,567
nonseasonal,Study 10.e,335.2289569138276,-0.0021847112116057943,-0.004483716674424931,1.525184992190418e-5,-1.3934618083514503,-1.9328727463890434,-0.9086136757832872,-168,567
nonseasonal,Study 10.e,338.3912815631262,-0.001878222800955065,-0.004182763510951482,3.126132214426018e-4,-1.3998650403931312,-1.941741438436086,-0.9144318100740199,-168,567
nonseasonal,Study 10.e,341.5536062124248,-0.001569829712666504,-0.0038972621982324984,6.225482090282946e-4,-1.4062453481997004,-1.9503034093416913,-0.9200494427952085,-168,567
nonseasonal,Study 10.e,344.71593086172345,-0.001266095365326514,-0.0035913023178235637,9.76327392321341e-4,-1.4112467474381494,-1.956761768360375,-0.9230934632490996,-168,567
nonseasonal,Study 10.e,347.87825551102185,-9.606799795669474e-4,-0.0032923801425444044,0.0013304214635023698,-1.4154896764812677,-1.9621411641263105,-0.9267430895307007,-168,567
nonseasonal,Study 10.e,351.0405801603205,-6.640751701869618e-4,-0.0030361562768588257,0.001694417005171367,-1.418614460719454,-1.966175011642705,-0.9270263636692693,-168,567
nonseasonal,Study 10.e,354.2029048096191,-3.630019607125945e-4,-0.002796513416630786,0.002039701305450725,-1.4208250226256809,-1.9646747483436506,-0.9294600880018457,-168,567
nonseasonal,Study 10.e,357.3652294589177,-7.125480216974012e-5,-0.0025641688553512676,0.0023929004019651572,-1.421587836155604,-1.9615467996272598,-0.9290510407433312,-168,567
nonseasonal,Study 10.e,360.52755410821635,2.1323214477453334e-4,-0.0023119075260480404,0.0027665306736701645,-1.4223245209282407,-1.9629621510163806,-0.930464127610801,-168,567
nonseasonal,Study 10.e,363.689878757515,4.887445198553664e-4,-0.00210786053342904,0.0031153437949016306,-1.421563634990286,-1.9610214821709189,-0.9283577376297745,-168,567
nonseasonal,Study 10.e,366.8522034068136,7.571245037585328e-4,-0.0018917809021690155,0.0034589566294540575,-1.4201293847628915,-1.9595083056123304,-0.9262242314919031,-168,567
nonseasonal,Study 10.e,370.0145280561122,0.0010273709933894537,-0.0016931593045332871,0.0038240448477722118,-1.4177552451637514,-1.956678352861599,-0.9240273018997422,-168,567
nonseasonal,Study 10.e,373.17685270541085,0.00128463692816716,-0.0015020451186120718,0.0041696052623385604,-1.414034257922325,-1.9490683159390143,-0.919712664474988,-168,567
nonseasonal,Study 10.e,376.33917735470925,0.0015375270721040835,-0.0012797534045205783,0.004490617089897281,-1.409091267845324,-1.944974496653401,-0.9157826112081489,-168,567
nonseasonal,Study 10.e,379.5015020040079,0.0017759804472605722,-0.001097789011744732,0.004793637253946992,-1.4036037694642767,-1.9366284528810809,-0.9113599777222757,-168,567
nonseasonal,Study 10.e,382.6638266533065,0.0020229278068217837,-9.342133680423358e-4,0.005103297003455908,-1.3980110276760525,-1.931692447082265,-0.9088951947335671,-168,567
nonseasonal,Study 10.e,385.8261513026051,0.002265778111132377,-7.422254565125908e-4,0.005359576180719026,-1.3897914938466438,-1.924653030253519,-0.9062113948995878,-168,567
nonseasonal,Study 10.e,388.98847595190375,0.0025053766209426342,-5.69195847027748e-4,0.0056643205546547115,-1.3821808319824194,-1.9150441923594115,-0.8991267572755398,-168,567
nonseasonal,Study 10.e,392.1508006012024,0.002734856597186308,-4.101061438527286e-4,0.00593912243456729,-1.374274443654567,-1.9036855498399372,-0.8928356534290243,-168,567
nonseasonal,Study 10.e,395.313125250501,0.0029530468788063757,-2.5185990728537877e-4,0.006192058491288897,-1.3652809234108827,-1.8925519541738305,-0.8880635437271615,-168,567
nonseasonal,Study 10.e,398.4754498997994,0.003159775779137952,-6.348167615188855e-5,0.006432172274553612,-1.3560232017100715,-1.8810946774114343,-0.880760600089971,-168,567
nonseasonal,Study 10.e,401.637774549098,0.00335672294626832,1.2662475392666295e-4,0.006655425997814656,-1.3458650885757968,-1.870070095188147,-0.8704980047855787,-168,567
nonseasonal,Study 10.e,404.80009919839665,0.0035533828256495426,3.0098187861205e-4,0.006832077520202428,-1.3346809675299458,-1.8616331013271383,-0.8604382318874225,-168,567
nonseasonal,Study 10.e,407.9624238476953,0.0037389664960807423,4.6004273849820093e-4,0.007005655438152565,-1.3215214684230587,-1.8524196579812795,-0.8523036387509959,-168,567
nonseasonal,Study 10.e,411.1247484969939,0.00392114726754933,6.351531412707169e-4,0.007190049140093356,-1.3094011083844679,-1.838539474856755,-0.8417652538302708,-168,567
nonseasonal,Study 10.e,414.2870731462925,0.004102665000838002,8.153870599575402e-4,0.007342845349014856,-1.296483770961581,-1.8266542349493329,-0.826441405392665,-168,567
nonseasonal,Study 10.e,417.44939779559115,0.004279935773010557,9.544352061824357e-4,0.00749659449793549,-1.283134525182056,-1.8093412634000647,-0.8154891901607805,-168,567
nonseasonal,Study 10.e,420.6117224448898,0.0044427148805370464,0.0011296396876442352,0.0076285384736030065,-1.2686337606226692,-1.7923157165404895,-0.8047313352371487,-168,567
nonseasonal,Study 10.e,423.7740470941884,0.004595057012335424,0.0012717666795503124,0.007770557659741992,-1.2543023373091806,-1.7737227883828484,-0.7912532899048508,-168,567
nonseasonal,Study 10.e,426.9363717434868,0.004737989788172747,0.0014235699219267153,0.00786645948190889,-1.2395897595687033,-1.75783659035613,-0.7763780404081279,-168,567
nonseasonal,Study 10.e,430.0986963927854,0.004886532278369771,0.0015868066565477568,0.007953644801966808,-1.224430957643473,-1.7380035257361286,-0.7624755712635265,-168,567
nonseasonal,Study 10.e,433.26102104208405,0.005022230683993101,0.0017459643958828153,0.00806103792691526,-1.2096741635338837,-1.7195243066660766,-0.7461063790688187,-168,567
nonseasonal,Study 10.e,436.4233456913827,0.005149590274200477,0.0019095155842446811,0.008158444405151342,-1.1930602762629716,-1.7011941526381975,-0.7317881906232668,-168,567
nonseasonal,Study 10.e,439.5856703406813,0.005261876284912148,0.002047402608398863,0.008242670990565859,-1.1764707671400276,-1.6848153088961406,-0.7171065591098547,-168,567
nonseasonal,Study 10.e,442.74799498997993,0.005379159594975924,0.0021593721426960144,0.008318630161491258,-1.159610020212468,-1.6635166055049393,-0.7025358166143595,-168,567
nonseasonal,Study 10.e,445.91031963927855,0.0054964524961453876,0.002277543286482997,0.008415070698941651,-1.1428283765529728,-1.6454468261504875,-0.6884030381568301,-168,567
nonseasonal,Study 10.e,449.07264428857695,0.005603907347384585,0.002392017546631875,0.008494243273793332,-1.125758563775817,-1.624152344610368,-0.672011216441991,-168,567
nonseasonal,Study 10.e,452.2349689378756,0.005690937626812165,0.002486610847760029,0.00858850380474618,-1.1080571278685123,-1.604582922528861,-0.6544537540627374,-168,567
nonseasonal,Study 10.e,455.3972935871742,0.005782022127143183,0.002562303511968733,0.008691021025425405,-1.090130861778126,-1.5872465027798432,-0.6351912788276962,-168,567
nonseasonal,Study 10.e,458.55961823647283,0.0058678226778630105,0.002671147693433795,0.008782492958431254,-1.070988277947401,-1.5642256854600116,-0.618144207043913,-168,567
nonseasonal,Study 10.e,461.72194288577145,0.005944049249639871,0.002729364576098403,0.008879382146717572,-1.0531240094306613,-1.5467781031556171,-0.6010738649218116,-168,567
nonseasonal,Study 10.e,464.8842675350701,0.00600739164047237,0.0027717279528827188,0.008983073135404585,-1.0351549081895648,-1.5232578029986157,-0.5830846248529423,-168,567
nonseasonal,Study 10.e,468.0465921843687,0.006070888491582771,0.0028107093063889366,0.009118211369407712,-1.0170810067401916,-1.5051695304368335,-0.5633602973059151,-168,567
nonseasonal,Study 10.e,471.20891683366733,0.006126001695139216,0.0028571915520803075,0.00924611006394016,-0.9983213714439256,-1.4855036714495227,-0.5463334127327453,-168,567
nonseasonal,Study 10.e,474.37124148296596,0.006166714413613494,0.0028714056290263246,0.009410624756095443,-0.9793712641396144,-1.4681208507741472,-0.5280473305421041,-168,567
nonseasonal,Study 10.e,477.53356613226435,0.006219212628444382,0.0029098814358113905,0.009513720972997852,-0.9588094269249394,-1.4480038367988073,-0.5090087108401407,-168,567
nonseasonal,Study 10.e,480.695890781563,0.006274963448904547,0.0028980044060961108,0.009649157189195453,-0.9392330150758115,-1.425307636556436,-0.4905865306473398,-168,567
nonseasonal,Study 10.e,483.8582154308616,0.006305682609730745,0.0028533365949462435,0.009765433503133853,-0.9199165779555623,-1.404852791814684,-0.472138897867647,-168,567
nonseasonal,Study 10.e,487.02054008016023,0.006355523924639339,0.0028171716076691444,0.00991569763805211,-0.9009953515622895,-1.3805483601405453,-0.4549837463331302,-168,567
nonseasonal,Study 10.e,490.18286472945886,0.006397830598081633,0.0027788689246355256,0.010069297027576194,-0.8816642906121694,-1.3575157990990459,-0.43722746095842563,-168,567
nonseasonal,Study 10.e,493.3451893787575,0.006427240170581161,0.002729798689038443,0.01021331552855109,-0.8610351946929424,-1.332469000430127,-0.4162825785666529,-168,567
nonseasonal,Study 10.e,496.5075140280561,0.006451874603713437,0.002689323986201919,0.010343516166330667,-0.8398018595959962,-1.308784488018318,-0.39794057003188454,-168,567
nonseasonal,Study 10.e,499.6698386773545,0.006472015668057551,0.0026170395432900673,0.010475806059687117,-0.8183924049233305,-1.2864215578413447,-0.37937757053522586,-168,567
nonseasonal,Study 10.e,502.83216332665313,0.0065012441116119035,0.0025727758228052955,0.010619362719116452,-0.7982948854041336,-1.263518583816351,-0.3604400403235764,-168,567
nonseasonal,Study 10.e,505.99448797595176,0.0065145901330665446,0.0025016548250017534,0.010714898880664897,-0.776538205993627,-1.2416769613867618,-0.3376517408172619,-168,567
nonseasonal,Study 10.e,509.1568126252504,0.006531534477605128,0.0024037709826979503,0.010867628188679366,-0.7557435914230666,-1.2223139580087103,-0.31754238401147405,-168,567
nonseasonal,Study 10.e,512.319137274549,0.00654086904833262,0.002319733804356794,0.010998743275254796,-0.7346214014386054,-1.1988687668223426,-0.3015373331817635,-168,567
nonseasonal,Study 10.e,515.4814619238476,0.006555505967453801,0.0022434883945238186,0.011158957664109124,-0.7140210744867774,-1.1744457434569413,-0.28234520107015315,-168,567
nonseasonal,Study 10.e,518.6437865731463,0.006568501731113452,0.0021734165979364617,0.011289166038838668,-0.6932446100212093,-1.150285056972878,-0.2586822117830971,-168,567
nonseasonal,Study 10.e,521.8061112224449,0.006577834942289584,0.0020654931564695334,0.01137809553604374,-0.6715381393560084,-1.1291604031280393,-0.23614323642881727,-168,567
nonseasonal,Study 10.e,524.9684358717435,0.006594092314265998,0.001967796456170401,0.011496724895496134,-0.6521932816457825,-1.107625458857406,-0.21384480259545588,-168,567
nonseasonal,Study 10.e,528.1307605210419,0.006601168767578214,0.0018810799024243652,0.011614087870362444,-0.6323830543970128,-1.0884620094487,-0.1943430093031032,-168,567
nonseasonal,Study 10.e,531.2930851703405,0.006600843408199886,0.0017933141062881355,0.011731871778919432,-0.6127083142356767,-1.0671454890796699,-0.16984639143390978,-168,567
nonseasonal,Study 10.e,534.4554098196392,0.006600426993158548,0.0017170411977518454,0.011842114998494854,-0.5928568250085025,-1.0483224943162275,-0.14859587164224408,-168,567
nonseasonal,Study 10.e,537.6177344689378,0.006595005251575081,0.0016286285283773072,0.011927972510983315,-0.5725764732638714,-1.026077914288765,-0.12347856557478838,-168,567
nonseasonal,Study 10.e,540.7800591182364,0.006603214537242996,0.001555232647432181,0.012017806995333336,-0.5508333355355547,-1.0048836909096737,-0.1020798544506848,-168,567
nonseasonal,Study 10.e,543.942383767535,0.00659945284409158,0.001479443747795517,0.012109513725469534,-0.5300746473738749,-0.9873692624407623,-0.07365146946429946,-168,567
nonseasonal,Study 10.e,547.1047084168337,0.006599009686997226,0.0014111385381571087,0.012178446298147239,-0.5106270914631033,-0.9675724248231967,-0.0503301457365639,-168,567
nonseasonal,Study 10.e,550.2670330661321,0.006596122502311452,0.0013486298088088988,0.012250186983087106,-0.4890214064921199,-0.9572681048126647,-0.02076917361489218,-168,567
nonseasonal,Study 10.e,553.4293577154307,0.006592362720908573,0.001286234962905031,0.012313852204715037,-0.4688452757220728,-0.9407858719007914,0.008266475526664424,-168,567
nonseasonal,Study 10.e,556.5916823647293,0.0065904698330898626,0.0012331193721820677,0.012318801565597967,-0.44858689884492686,-0.9247986046575337,0.03641534788545002,-168,567
nonseasonal,Study 10.e,559.7540070140279,0.00657720476682222,0.0011783057529968226,0.01237806675730875,-0.4286966515755089,-0.9145753474146117,0.06526306613309153,-168,567
nonseasonal,Study 10.e,562.9163316633266,0.006580252463361802,0.0011176045347616184,0.012441542516041305,-0.40863531460968827,-0.9037871852093808,0.09863263525948422,-168,567
nonseasonal,Study 10.e,566.0786563126252,0.006576925691781366,0.0010528594005576597,0.012472304942001688,-0.38701256845741155,-0.8865379110548441,0.12436589465578295,-168,567
nonseasonal,Study 10.f,-167.58066232464932,0.0023600424957637145,-0.0015131106866572708,0.006468518793465577,0.27305819122082864,0.007966796620257734,0.5300918596405301,-168,623
nonseasonal,Study 10.f,-164.4183376753507,0.0023500726924752247,-0.0014761493257339775,0.006377096004467338,0.28058670117359935,0.01984418963200722,0.532755906897398,-168,623
nonseasonal,Study 10.f,-161.2560130260522,0.0023348768042608103,-0.0014318593126338983,0.006306901938114492,0.28796581483811645,0.030184943926849367,0.5356575262076506,-168,623
nonseasonal,Study 10.f,-158.09368837675356,0.002321221723833311,-0.0014126083321464034,0.00621704738442279,0.29558938998834405,0.04336434014144457,0.5370335206142606,-168,623
nonseasonal,Study 10.f,-154.93136372745494,0.002303008512394289,-0.0013515056814114577,0.00611222062903982,0.30336591539378654,0.05306078479349031,0.5414595090296243,-168,623
nonseasonal,Study 10.f,-151.76903907815642,0.002288491753335564,-0.0013087727839436456,0.006034316576483677,0.31010303316091103,0.06181814024821457,0.5450939396456792,-168,623
nonseasonal,Study 10.f,-148.6067144288578,0.002257344384942739,-0.0012764630045805636,0.005928432868908262,0.3178253766875363,0.07078907565768229,0.5504736759552049,-168,623
nonseasonal,Study 10.f,-145.44438977955917,0.0022427073506359196,-0.0012325723628775485,0.005835289238195758,0.3257054155799852,0.07979516331964656,0.5573716335918599,-168,623
nonseasonal,Study 10.f,-142.28206513026055,0.0022178671219008628,-0.0012032041916271163,0.00576868150766879,0.3326073277406171,0.08816266582674065,0.562821072805208,-168,623
nonseasonal,Study 10.f,-139.11974048096192,0.0022046396728758744,-0.0011763239360862432,0.005659250528994297,0.3398083701987184,0.09614292280012632,0.5686561124885657,-168,623
nonseasonal,Study 10.f,-135.9574158316634,0.0021818830342190676,-0.0011514041902013772,0.005566445549030907,0.346977299560959,0.10173302467290667,0.5748580282210941,-168,623
nonseasonal,Study 10.f,-132.79509118236479,0.0021640192586491747,-0.001114163032477078,0.005466111509720706,0.3548874811843919,0.10747965930567696,0.58148147130494,-168,623
nonseasonal,Study 10.f,-129.63276653306616,0.0021401608770177383,-0.001095497336682516,0.005368124457373612,0.3619407167305711,0.1156684652871995,0.5903395625508046,-168,623
nonseasonal,Study 10.f,-126.47044188376763,0.002124926745061817,-0.0010751377125042816,0.0052805207468170625,0.36819505754486015,0.12203858879104305,0.5975376369834402,-168,623
nonseasonal,Study 10.f,-123.30811723446901,0.0021044759222488274,-0.0010475039973895095,0.005177920602938978,0.3750738097533579,0.12780179893625593,0.6048106647467041,-168,623
nonseasonal,Study 10.f,-120.14579258517038,0.0020831814445398944,-0.0010115268083907278,0.005100250410171313,0.3816862429349819,0.1361698316563097,0.6098870538696618,-168,623
nonseasonal,Study 10.f,-116.98346793587176,0.0020552029090792345,-9.61362481509409e-4,0.005014481113789492,0.3882831136101612,0.14301825482738725,0.6174324522617275,-168,623
nonseasonal,Study 10.f,-113.82114328657313,0.002025201616046024,-9.412624909291288e-4,0.0049186113728255645,0.39432096407672745,0.14981383231905068,0.6212972280017427,-168,623
nonseasonal,Study 10.f,-110.65881863727462,0.001997393443711748,-9.176963850721086e-4,0.004808114773022232,0.400518155569051,0.15776769984901903,0.6291630790029155,-168,623
nonseasonal,Study 10.f,-107.496493987976,0.0019716583252449293,-8.941901932651986e-4,0.004721412840757998,0.4065121689698927,0.16300530500298646,0.6366317260681459,-168,623
nonseasonal,Study 10.f,-104.33416933867737,0.0019409562906358424,-8.68868969035319e-4,0.004628615417057169,0.4122854718066722,0.16983260750751095,0.6459521933552077,-168,623
nonseasonal,Study 10.f,-101.17184468937886,0.0019109938534378479,-8.385287331783009e-4,0.004511785225375098,0.4180679279917655,0.17468563977234203,0.6525501121988989,-168,623
nonseasonal,Study 10.f,-98.00952004008023,0.0018744174558882332,-7.931326259924542e-4,0.004409846752853607,0.42424540223593876,0.1836757905612612,0.6597379907313016,-168,623
nonseasonal,Study 10.f,-94.84719539078161,0.0018397499620126379,-7.56771853877014e-4,0.004303134269563468,0.42943999393465027,0.18864593466964394,0.6683264397309228,-168,623
nonseasonal,Study 10.f,-91.68487074148298,0.0018029740471714462,-7.387103245257154e-4,0.004194901318772814,0.4348962833186128,0.19440347289084378,0.674632953963494,-168,623
nonseasonal,Study 10.f,-88.52254609218436,0.001760519282814621,-7.265902810957292e-4,0.00407977342807425,0.43915649111724486,0.1985700608663396,0.6807714389427786,-168,623
nonseasonal,Study 10.f,-85.36022144288584,0.0017203975735957666,-6.983388960241085e-4,0.003981883446166344,0.4448964083500635,0.2043107123075361,0.688039210203937,-168,623
nonseasonal,Study 10.f,-82.19789679358722,0.0016839360102993695,-6.646298174997621e-4,0.003891161588720493,0.44948228934121337,0.21060265548195822,0.6941215415234158,-168,623
nonseasonal,Study 10.f,-79.0355721442886,0.0016418935988860017,-6.587333218371904e-4,0.003799969388890156,0.4550589389382923,0.21632201561953684,0.7010456489263446,-168,623
nonseasonal,Study 10.f,-75.87324749499008,0.0016032707117752398,-6.431362845601973e-4,0.0037046663833903426,0.45998351186011066,0.22138185789777207,0.7086640366978746,-168,623
nonseasonal,Study 10.f,-72.71092284569146,0.0015603015939835707,-6.308579669517254e-4,0.003615061765040173,0.46486725463490836,0.2274819080173837,0.7139874259746125,-168,623
nonseasonal,Study 10.f,-69.54859819639283,0.0015125294108297993,-6.392177111874675e-4,0.003507515597203635,0.4695228604604715,0.2324268686956503,0.7193791995495864,-168,623
nonseasonal,Study 10.f,-66.3862735470942,0.0014628250232240347,-6.415482053129251e-4,0.003421632643889337,0.4746635254372047,0.2363143422706542,0.7262211042674513,-168,623
nonseasonal,Study 10.f,-63.22394889779558,0.0014123393657639038,-6.456151952355382e-4,0.003340009950125732,0.47877040423669304,0.2395328147558306,0.7317687055441849,-168,623
nonseasonal,Study 10.f,-60.06162424849707,0.0013564860460169026,-6.46969474828174e-4,0.0032576252760721505,0.48233421112936814,0.24398722154176036,0.736290953718821,-168,623
nonseasonal,Study 10.f,-56.89929959919844,0.001304754456532553,-6.444221435850105e-4,0.00317445113309639,0.4862754762692785,0.24659933159082004,0.7424245636811637,-168,623
nonseasonal,Study 10.f,-53.73697494989982,0.0012544375060097313,-6.797711925438098e-4,0.003119575726151513,0.4904061113096295,0.25052972094123477,0.7473201682806735,-168,623
nonseasonal,Study 10.f,-50.574650300601306,0.0011969818122792297,-7.045459983506808e-4,0.003042647882513237,0.49402064155000486,0.25352349441342587,0.7524857569527259,-168,623
nonseasonal,Study 10.f,-47.41232565130268,0.0011354340984925937,-7.157142461147734e-4,0.0029597139895948237,0.4976688842545315,0.2573521588408135,0.756766148659384,-168,623
nonseasonal,Study 10.f,-44.250001002004055,0.001076825323298447,-7.670107420150452e-4,0.0028911243124332673,0.5014563749570962,0.26193754150109355,0.7600908306624976,-168,623
nonseasonal,Study 10.f,-41.08767635270543,0.001025225692147247,-8.072397550698549e-4,0.002830410668618055,0.5046135709982013,0.2661104072367798,0.7661764083985592,-168,623
nonseasonal,Study 10.f,-37.925351703406804,9.606068647749488e-4,-8.515922248875096e-4,0.0027773782805662335,0.5075948399894937,0.2705392978300677,0.770149959781958,-168,623
nonseasonal,Study 10.f,-34.76302705410829,8.933432415203502e-4,-8.836533854195138e-4,0.0027026293274168257,0.510542352115001,0.2723898138200131,0.7704379969456182,-168,623
nonseasonal,Study 10.f,-31.600702404809667,8.271802595938293e-4,-9.394558788150542e-4,0.002639244969522558,0.5133626210555967,0.2749766867776355,0.772031047421852,-168,623
nonseasonal,Study 10.f,-28.43837775551104,7.644974685250272e-4,-0.001003174140351559,0.0025856665713641647,0.51571084984625,0.2791337379709685,0.7752524441949836,-168,623
nonseasonal,Study 10.f,-25.27605310621253,7.038508347267936e-4,-0.0010690764345996917,0.0025234440317073435,0.5182333214231705,0.280055268312077,0.7785749000179851,-168,623
nonseasonal,Study 10.f,-22.113728456913904,6.403698983858952e-4,-0.0011116982073525183,0.002464384943551278,0.5206627946313915,0.2817810463009509,0.7804252134082347,-168,623
nonseasonal,Study 10.f,-18.95140380761528,5.764266550467578e-4,-0.0011840650028474564,0.0024046441857966667,0.5224851298462343,0.2837111385462552,0.7809312357869569,-168,623
nonseasonal,Study 10.f,-15.789079158316657,5.03516612349042e-4,-0.0012323374677963848,0.00231807884736451,0.5244476688534725,0.2851372112425561,0.7814165891188186,-168,623
nonseasonal,Study 10.f,-12.626754509018031,4.379460536718671e-4,-0.0012925074655584234,0.0022534990448713752,0.5260439933337129,0.2872550173640648,0.7819565568732066,-168,623
nonseasonal,Study 10.f,-9.46442985971952,3.700510312620864e-4,-0.0013540240801440673,0.0021690649985223174,0.5268318603609371,0.28832776730195925,0.7816713836635603,-168,623
nonseasonal,Study 10.f,-6.302105210420892,2.9717872923606947e-4,-0.001416200902271125,0.0020954309103704545,0.527925097993497,0.28983800571448715,0.783931688789557,-168,623
nonseasonal,Study 10.f,-3.1397805611222678,0.00022395906953964761,-0.0014743006354567267,0.002011664449609594,0.528814070341109,0.29272716470911603,0.7825849859677078,-168,623
nonseasonal,Study 10.f,0.02254408817624426,1.450820646398121e-4,-0.0015426578469812657,0.0019333980471547547,0.529107794587057,0.29414378632951854,0.782588645779663,-168,623
nonseasonal,Study 10.f,3.1848687374748694,6.584729764225195e-5,-0.001598455799384224,0.0018516921931249737,0.5291485638332147,0.29499696617198023,0.7814527141973121,-168,623
nonseasonal,Study 10.f,6.347193386773496,-8.432255810264522e-6,-0.0016505420379800406,0.0017638588147184087,0.5291681004747373,0.29556066084570304,0.7802377972687784,-168,623
nonseasonal,Study 10.f,9.50951803607212,-8.685066787972318e-5,-0.0017085358069574008,0.0016765068432358905,0.5289925314163502,0.2955066378204446,0.7797655617808043,-168,623
nonseasonal,Study 10.f,12.671842685370745,-1.6699934773933833e-4,-0.0017689343792384735,0.001584918372296573,0.5285225748326496,0.29534188514795756,0.7796574419021999,-168,623
nonseasonal,Study 10.f,15.834167334669257,-2.510841282110654e-4,-0.0018405522353381887,0.0015089095182663215,0.5284657153346793,0.2940991336608467,0.7785920640426021,-168,623
nonseasonal,Study 10.f,18.996491983967886,-3.31795588365269e-4,-0.0019027280500114039,0.0014073712576834208,0.5278160280051146,0.2935386605790489,0.7779534302481005,-168,623
nonseasonal,Study 10.f,22.15881663326651,-4.120886671343804e-4,-0.001966898008394502,0.0013098428138971772,0.5264446478253579,0.2933731543497294,0.7777862363828995,-168,623
nonseasonal,Study 10.f,25.321141282565023,-5.003822415028392e-4,-0.0020200104509981998,0.0012069163379702095,0.5251792284807051,0.29323785323689683,0.7765645891318542,-168,623
nonseasonal,Study 10.f,28.48346593186365,-5.82739117793718e-4,-0.0020793465481006024,0.0011007108637800516,0.5236608713053319,0.29163633836380404,0.7757330256840135,-168,623
nonseasonal,Study 10.f,31.645790581162274,-6.731498955192539e-4,-0.002144941804801958,9.917059121247703e-4,0.5215570058322141,0.29018428237130645,0.7755539732060187,-168,623
nonseasonal,Study 10.f,34.8081152304609,-7.689393879961592e-4,-0.0022390618829928877,8.90722499384544e-4,0.5192695133008144,0.2887189520407108,0.773592241551154,-168,623
nonseasonal,Study 10.f,37.970439879759525,-8.577819127913999e-4,-0.0023290067666673075,7.845985502352702e-4,0.5163944024765529,0.2867786236487311,0.7720215906128415,-168,623
nonseasonal,Study 10.f,41.132764529058036,-9.471884119122143e-4,-0.002403750265482507,6.764859539903892e-4,0.5135514393919665,0.2838097003576321,0.7689712606308619,-168,623
nonseasonal,Study 10.f,44.29508917835666,-0.0010454480650068376,-0.0024863155996646125,5.82077315691709e-4,0.5101081182841469,0.28161352453926775,0.7663547088047379,-168,623
nonseasonal,Study 10.f,47.45741382765529,-0.0011373374153300642,-0.0025720372322846075,4.7435074557594566e-4,0.506604131148933,0.27846566011486046,0.7622273163484747,-168,623
nonseasonal,Study 10.f,50.6197384769538,-0.00123275956412372,-0.0026555203469447175,3.6068514268211473e-4,0.5034640692438159,0.274860928150518,0.7580737859464497,-168,623
nonseasonal,Study 10.f,53.782063126252424,-0.0013304470043440375,-0.002742501359377647,2.555094902087483e-4,0.4992395701803792,0.26984171230206094,0.7538912229330901,-168,623
nonseasonal,Study 10.f,56.94438777555105,-0.0014256236311183113,-0.0028475591575760624,1.5736224152074066e-4,0.4948748581780608,0.26549442624381153,0.7473909455152037,-168,623
nonseasonal,Study 10.f,60.106712424849675,-0.0015242525509551186,-0.0029492766035602025,3.8464186219444314e-5,0.49026388663917564,0.2603563336093978,0.7412275911240251,-168,623
nonseasonal,Study 10.f,63.2690370741483,-0.0016282059823458095,-0.003056950172899975,-5.1801096918879986e-5,0.48569872627248456,0.25564164279103724,0.7365812742091125,-168,623
nonseasonal,Study 10.f,66.43136172344681,-0.0017300098451022983,-0.003165601770865889,-1.8476551603696694e-4,0.48028954420126135,0.25135912260324483,0.7302947437000382,-168,623
nonseasonal,Study 10.f,69.59368637274555,-0.0018281126170083262,-0.0032675317680933014,-2.969358389254275e-4,0.4745118863861236,0.24569471853934677,0.7247577119193753,-168,623
nonseasonal,Study 10.f,72.75601102204395,-0.0019303860603891998,-0.0033925454275537947,-4.2691350929796606e-4,0.46857252916855463,0.23956646392339284,0.7179711486082304,-168,623
nonseasonal,Study 10.f,75.91833567134258,-0.0020345351358364017,-0.0035203620081955544,-5.316538815886014e-4,0.46198539427556773,0.2339585856336246,0.7114190300603156,-168,623
nonseasonal,Study 10.f,79.0806603206412,-0.002144750421789743,-0.0036264014816905776,-6.353595770544619e-4,0.4550193367793606,0.22770923481282274,0.7054356697041623,-168,623
nonseasonal,Study 10.f,82.24298496993983,-0.0022452878366829854,-0.0037415541005045294,-7.331165373269944e-4,0.44794641471154384,0.22072052192925198,0.6979395086216289,-168,623
nonseasonal,Study 10.f,85.40530961923845,-0.0023546689756626105,-0.00386546337763638,-8.312878529134762e-4,0.4408683302733608,0.21371860110930757,0.6890202092778864,-168,623
nonseasonal,Study 10.f,88.56763426853708,-0.002464540061392073,-0.003975734781133666,-9.307364217989173e-4,0.43368825683171114,0.2064284065842818,0.6815175322032175,-168,623
nonseasonal,Study 10.f,91.7299589178357,-0.0025733021214169316,-0.004101686798602122,-0.0010293987479759188,0.42601365848899575,0.19883383120679643,0.6737852435048134,-168,623
